Date	RX Average	RX Peak	TX Average	TX Peak	RX90	TX90
2014/02/28 18:00 	13211043 	60759516 	40017900 	321728580 	24772914 	124875092
2014/03/01 18:00 	9466112 	73634406 	22285296 	648393078 	17752712 	36444842
2014/03/02 18:00 	44351264 	791286647 	86858423 	374592785 	96980377 	177044138
2014/03/03 18:00 	47868972 	813869976 	133628593 	427443608 	106487944 	271646548
2014/03/04 18:00 	46342380 	885632818 	55481296 	219135999 	98233138 	123459856
2014/03/05 18:00 	51363912 	893988693 	51863290 	338735615 	107782451 	112689117
2014/03/06 18:00 	89036879 	965675416 	48909802 	354497705 	138002226 	98728378
2014/03/07 18:00 	11699830 	469442355 	21782102 	256728541 	17804799 	30971254
2014/03/08 18:00 	8174979 	48030002 	15867349 	231520596 	13668761 	26158249
2014/03/09 19:00 	47830330 	884753168 	55573766 	621140957 	105241634 	122325640
2014/03/10 19:00 	44579830 	701680707 	55424213 	407298593 	97807188 	120534424
2014/03/11 19:00 	42840981 	852670190 	53677181 	371231333 	88907673 	118029482
2014/03/12 19:00 	48741929 	842493405 	55044530 	351714406 	109856153 	123646566
2014/03/13 19:00 	85697412 	956765081 	57288956 	414572168 	125047022 	124546217
2014/03/14 19:00 	13049929 	69134335 	35123494 	211271850 	22768980 	105894638
2014/03/15 19:00 	11211935 	121314713 	23433244 	510793181 	18410529 	41514052
2014/03/16 19:00 	40903981 	806100172 	67485663 	436510105 	89272490 	172273321
2014/03/17 19:00 	43374231 	873572897 	58024341 	316140270 	95426559 	118490521
2014/03/18 19:00 	46379401 	916112861 	49570827 	382661802 	106036223 	112737825
2014/03/19 19:00 	43936280 	903724782 	45262853 	270700304 	94793829 	98092509
2014/03/20 19:00 	82643481 	1028716952 	52487083 	349294215 	117321557 	108514815
2014/03/21 19:00 	10051971 	92909601 	38533524 	271332931 	16496571 	103676552
2014/03/22 19:00 	12216321 	64455679 	39352618 	673064208 	23813973 	82362538
2014/03/23 19:00 	48585208 	805206936 	56280699 	350144033 	100693981 	130233002
2014/03/24 19:00 	45670697 	891786136 	50001089 	317239091 	99995374 	112578149
2014/03/25 19:00 	48766516 	868779416 	51382325 	339599018 	113247334 	106555255
2014/03/26 19:00 	45510707 	900622028 	57717822 	285132799 	97449641 	127461512
2014/03/27 19:00 	87371052 	1027289121 	56141454 	335558894 	143004876 	121973452
2014/03/28 19:00 	12091688 	72551184 	56427072 	350515916 	18699604 	129022258
2014/03/29 19:00 	9650576 	47393928 	30333260 	595124462 	14778060 	65714277
2014/03/30 19:00 	54400062 	754362947 	55152693 	333931963 	119790045 	121713117
2014/03/31 19:00 	51000187 	670152942 	58233998 	476221200 	114566177 	124598066
2014/04/01 19:00 	52697378 	879403110 	55780132 	344895862 	114422783 	131542391
2014/04/02 19:00 	44244444 	898023491 	49498610 	315768831 	90415786 	106226858
2014/04/03 19:00 	83084377 	905907199 	55462212 	380836147 	119836091 	121303005
2014/04/04 19:00 	15198666 	162427118 	40351293 	255811447 	26543273 	104196061
2014/04/05 19:00 	11902242 	65113736 	30380526 	564943974 	22803318 	65617749
2014/04/06 19:00 	48913303 	764776413 	52270710 	252284961 	116546149 	107409987
2014/04/07 19:00 	48105498 	883661140 	50907257 	357327462 	104706832 	111962520
2014/04/08 19:00 	45545082 	778509209 	55454596 	346890580 	97159440 	125877759
2014/04/09 19:00 	43208698 	832525311 	49198886 	429007666 	94241552 	101768635
2014/04/10 19:00 	83845699 	934441369 	53484227 	467075720 	121340688 	133401087
2014/04/11 19:00 	11377869 	108439039 	20106029 	195596868 	17700932 	37839257
2014/04/12 19:00 	13474213 	93992686 	20578771 	725057432 	23405226 	30817347
2014/04/13 19:00 	44915176 	802739199 	51121449 	342625142 	99849966 	115643630
2014/04/14 19:00 	46206308 	906246041 	78399789 	488016418 	101873663 	227203618
2014/04/15 19:00 	50119085 	864844287 	64178722 	517579673 	114407115 	142731059
2014/04/16 19:00 	46518397 	851932501 	56293671 	394575359 	103607636 	129192174
2014/04/17 19:00 	87317264 	964582126 	61116729 	361821661 	137150634 	147245226
2014/04/18 19:00 	10580686 	61116790 	32026434 	162097288 	19390736 	102186597
2014/04/19 19:00 	9448172 	50245699 	18649722 	506489548 	15281595 	28184643
2014/04/20 19:00 	52362023 	682501802 	58735864 	350708359 	114071790 	126700884
2014/04/21 19:00 	47627414 	624520362 	56324992 	417345877 	98837435 	124346401
2014/04/22 19:00 	48466375 	803199180 	63288877 	442919321 	104804999 	168348603
2014/04/23 19:00 	43668275 	796163925 	61488629 	343887803 	96293580 	155772961
2014/04/24 19:00 	43273684 	288624435 	47844303 	277477102 	106193612 	97648912
2014/04/25 19:00 	10737566 	50840882 	43732083 	170685371 	15668496 	107373396
2014/04/26 19:00 	9243941 	61130341 	21205575 	646525336 	13908479 	35408485
2014/04/27 19:00 	41867956 	222670847 	56496812 	291864712 	102173217 	113522141
2014/04/28 19:00 	43040374 	359627707 	59066273 	398853188 	101987190 	128846165
2014/04/29 19:00 	48423388 	557491916 	61172596 	515127295 	116936532 	160672937
2014/04/30 19:00 	45608042 	317129659 	53282197 	307492078 	111548006 	121119402
2014/05/01 19:00 	90123116 	909620428 	51535690 	285417710 	136977919 	133670876
2014/05/02 19:00 	11410485 	57530914 	30948897 	184077277 	18283314 	101668249
2014/05/03 19:00 	9250645 	78187690 	18418272 	553795242 	13942544 	26706772
