__status,sys_created_by,sys_created_on,sys_id,sys_mod_count,sys_updated_by,sys_updated_on,u_bldg_code,u_building,u_comments,u_floor,u_name,u_room,u_room_key,u_tr
success,RhondaAdmin,2014-03-24 21:04:13,88324f1389a31100090da23bf5f0e403,0,RhondaAdmin,2014-03-24 21:04:13,86b04b1389a31100090da23bf5f0e4e9,2656174454cd6c00370f77cd1a50ee09, (MSCNS Floor: 04 Rm: 0),25579bc454cd6c00370f77cd1a50ee23,SHB04A,,0,A
success,RhondaAdmin,2014-03-24 21:04:29,88424f1389a31100090da23bf5f0e441,0,RhondaAdmin,2014-03-24 21:04:29,c6b04b1389a31100090da23bf5f0e4e8,e456934454cd6c00370f77cd1a50eed9,rm PB-01-81 (MSCNS Floor: 01 Rm: 01-81),ac571bc454cd6c00370f77cd1a50eef8,PB01B,,CBCA,B
success,svc-midsrv,2014-06-07 09:01:30,890c2e9fb9c96100bfac9d5b815179e9,0,svc-midsrv,2014-06-07 09:01:30,b1b04b1389a31100090da23bf5f0e4e7,0c6493e608d74500a7c48d27e6b40066, (MSCNS Floor: 03 Rm: n/a),59575bc454cd6c00370f77cd1a50eec9,HRTG03B,,,B
success,RhondaAdmin,2014-03-24 21:04:00,89220f1389a31100090da23bf5f0e4c3,0,RhondaAdmin,2014-03-24 21:04:00,71b04b1389a31100090da23bf5f0e4e7,ad57db4454cd6c00370f77cd1a50ee57,door is usually open (MSCNS Floor: 01 Rm: 127),ac571bc454cd6c00370f77cd1a50eef8,HK01A,,CC43,A
success,RhondaAdmin,2014-03-24 21:04:05,8a220f1389a31100090da23bf5f0e4cc,0,RhondaAdmin,2014-03-24 21:04:05,79b04b1389a31100090da23bf5f0e4e7,e7565f0454cd6c00370f77cd1a50eeaf, (MSCNS Floor: 05 Rm: 5013A),b1579bc454cd6c00370f77cd1a50ee4e,ML05A,,Badge,A
success,RhondaAdmin,2014-03-24 21:04:21,8a324f1389a31100090da23bf5f0e421,1,svc-midsrv,2014-06-07 09:01:01,86b04b1389a31100090da23bf5f0e4e9,2656174454cd6c00370f77cd1a50ee09,Room SP-01-054 (MSCNS Floor: 01 Rm: 01054),ac571bc454cd6c00370f77cd1a50eef8,SHB01A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:04:37,8a424f1389a31100090da23bf5f0e452,0,RhondaAdmin,2014-03-24 21:04:37,f9b04b1389a31100090da23bf5f0e4e6,e2575b4454cd6c00370f77cd1a50ee1d, (MSCNS Floor: 01 Rm: 1018),ac571bc454cd6c00370f77cd1a50eef8,GDCE01H,,combo,H
success,RhondaAdmin,2014-03-24 21:04:12,8c324f1389a31100090da23bf5f0e402,1,svc-midsrv,2014-06-07 09:00:48,86b04b1389a31100090da23bf5f0e4e9,2656174454cd6c00370f77cd1a50ee09, (MSCNS Floor: 0B Rm: 0),7f57130854cd6c00370f77cd1a50ee1b,SHB00A,,0,A
success,RhondaAdmin,2014-03-24 21:04:13,8c324f1389a31100090da23bf5f0e403,0,RhondaAdmin,2014-03-24 21:04:13,86b04b1389a31100090da23bf5f0e4e9,2656174454cd6c00370f77cd1a50ee09, (MSCNS Floor: 06 Rm: 0),7d579bc454cd6c00370f77cd1a50ee78,SHB06A,,0,A
success,RhondaAdmin,2014-03-24 21:04:00,8d220f1389a31100090da23bf5f0e4c2,0,RhondaAdmin,2014-03-24 21:04:00,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 05 Rm: 5011),b1579bc454cd6c00370f77cd1a50ee4e,BLVD05X,,PMS9,X
success,RhondaAdmin,2014-03-24 21:04:00,8d220f1389a31100090da23bf5f0e4c3,0,RhondaAdmin,2014-03-24 21:04:00,71b04b1389a31100090da23bf5f0e4e7,ad57db4454cd6c00370f77cd1a50ee57, (MSCNS Floor: 03 Rm: 384),59575bc454cd6c00370f77cd1a50eec9,HK03A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:48,8e120f1389a31100090da23bf5f0e490,0,RhondaAdmin,2014-03-24 21:03:48,f5b04b1389a31100090da23bf5f0e4e5,b056d34454cd6c00370f77cd1a50ee05, (MSCNS Floor: 00 Rm: B022),,CID00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:05,8e220f1389a31100090da23bf5f0e4cc,0,RhondaAdmin,2014-03-24 21:04:05,79b04b1389a31100090da23bf5f0e4e7,e7565f0454cd6c00370f77cd1a50eeaf, (MSCNS Floor: 05 Rm: 5023),b1579bc454cd6c00370f77cd1a50ee4e,ML05B,,MLB GM 5B,B
success,RhondaAdmin,2014-03-24 21:04:21,8e324f1389a31100090da23bf5f0e421,0,RhondaAdmin,2014-03-24 21:04:21,46b04b1389a31100090da23bf5f0e4e9,96561b0454cd6c00370f77cd1a50ee3d, (MSCNS Floor: 04 Rm: 4009),25579bc454cd6c00370f77cd1a50ee23,SB04A,,U1.16,A
success,RhondaAdmin,2014-03-24 21:04:37,8e424f1389a31100090da23bf5f0e451,0,RhondaAdmin,2014-03-24 21:04:37,f9b04b1389a31100090da23bf5f0e4e6,e2575b4454cd6c00370f77cd1a50ee1d, (MSCNS Floor: 01 Rm: 1018),ac571bc454cd6c00370f77cd1a50eef8,GDCE01E,,combo,E
success,RhondaAdmin,2014-03-24 21:04:37,8e424f1389a31100090da23bf5f0e452,0,RhondaAdmin,2014-03-24 21:04:37,f9b04b1389a31100090da23bf5f0e4e6,e2575b4454cd6c00370f77cd1a50ee1d, (MSCNS Floor: 01 Rm: 105),ac571bc454cd6c00370f77cd1a50eef8,GDCE01I,,PMS9,I
success,RhondaAdmin,2014-03-24 21:03:57,90220f1389a31100090da23bf5f0e4b0,0,RhondaAdmin,2014-03-24 21:03:57,f5b04b1389a31100090da23bf5f0e4e6,e5579f4454cd6c00370f77cd1a50ee25,get key from secretary (MSCNS Floor: 01 Rm: none),ac571bc454cd6c00370f77cd1a50eef8,FPDC01A,,staff,A
success,RhondaAdmin,2014-03-24 21:03:58,90220f1389a31100090da23bf5f0e4b1,0,RhondaAdmin,2014-03-24 21:03:58,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a,changed from key PPM 11/9/12 (MSCNS Floor: 02 Rm: 2010),30575bc454cd6c00370f77cd1a50ee5f,FPE02A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:45,91120f1389a31100090da23bf5f0e489,1,svc-midsrv,2014-06-07 09:00:09,39b04b1389a31100090da23bf5f0e4e4,fa569b0454cd6c00370f77cd1a50eed7, (MSCNS Floor: 0G Rm: 08),a8c9fe60406c0100a7c4289f845e4dd5,BCL00A,,MLBM,A
success,RhondaAdmin,2014-03-24 21:04:06,92220f1389a31100090da23bf5f0e4db,0,RhondaAdmin,2014-03-24 21:04:06,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 02 Rm: 229),30575bc454cd6c00370f77cd1a50ee5f,MS02A,,PPM,A
success,RhondaAdmin,2014-03-24 21:04:10,93220f1389a31100090da23bf5f0e4e4,0,RhondaAdmin,2014-03-24 21:04:10,86b04b1389a31100090da23bf5f0e4e8,87569b0454cd6c00370f77cd1a50eef4, (MSCNS Floor: 03 Rm: 3314),59575bc454cd6c00370f77cd1a50eec9,OS03A,,QB40,A
success,RhondaAdmin,2014-03-24 21:24:22,93c68f5389a31100090da23bf5f0e411,1,svc-midsrv,2014-06-07 09:01:29,fa4ca36351e3110032e3236e4abe2797,034cbe06354d210032e3049cc90c0eba, (MSCNS Floor: 01 Rm: 104),ac571bc454cd6c00370f77cd1a50eef8,RD01X,,Combo,X
success,RhondaAdmin,2014-03-24 21:03:57,94220f1389a31100090da23bf5f0e4b0,0,RhondaAdmin,2014-03-24 21:03:57,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a,changed from key Red per lee 11/9/12 (MSCNS Floor: 01 Rm: 1015),ac571bc454cd6c00370f77cd1a50eef8,FPE01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:58,94220f1389a31100090da23bf5f0e4b1,0,RhondaAdmin,2014-03-24 21:03:58,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 02 Rm: 2009),30575bc454cd6c00370f77cd1a50ee5f,FPE02B,,CSK,B
success,RhondaAdmin,2014-03-24 21:04:31,94424f1389a31100090da23bf5f0e444,0,RhondaAdmin,2014-03-24 21:04:31,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 09 Rm: 9144),fa57dfc454cd6c00370f77cd1a50ee4e,SLCH09A,,ABDC1,A
success,RhondaAdmin,2014-03-24 21:03:49,96120f1389a31100090da23bf5f0e491,0,RhondaAdmin,2014-03-24 21:03:49,f5b04b1389a31100090da23bf5f0e4e5,b056d34454cd6c00370f77cd1a50ee05, (MSCNS Floor: 01 Rm: 1135B),ac571bc454cd6c00370f77cd1a50eef8,CID01B,,SA1,B
success,RhondaAdmin,2014-03-24 21:04:05,96220f1389a31100090da23bf5f0e4da,1,svc-midsrv,2014-06-07 09:00:38,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 0B Rm: 15),7f57130854cd6c00370f77cd1a50ee1b,MS00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:38,96424f1389a31100090da23bf5f0e454,0,RhondaAdmin,2014-03-24 21:04:38,79b04b1389a31100090da23bf5f0e4e4,d457d74454cd6c00370f77cd1a50eeaf, (MSCNS Floor: 03 Rm: 3339A),59575bc454cd6c00370f77cd1a50eec9,BH03A,,none,A
success,RhondaAdmin,2014-03-24 21:03:57,98220f1389a31100090da23bf5f0e4b0,0,RhondaAdmin,2014-03-24 21:03:57,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 01 Rm: 1160E),ac571bc454cd6c00370f77cd1a50eef8,FPE01B,,Badge,B
success,RhondaAdmin,2014-03-24 21:03:58,98220f1389a31100090da23bf5f0e4b1,0,RhondaAdmin,2014-03-24 21:03:58,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 02 Rm: 2012),30575bc454cd6c00370f77cd1a50ee5f,FPE02C,,CSK,C
success,RhondaAdmin,2014-03-24 21:04:14,98324f1389a31100090da23bf5f0e406,0,RhondaAdmin,2014-03-24 21:04:14,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 07 Rm: 7768),e8575fc454cd6c00370f77cd1a50ee15,SLCH07B,,ABDC,B
success,RhondaAdmin,2014-03-24 21:03:49,9a120f1389a31100090da23bf5f0e491,0,RhondaAdmin,2014-03-24 21:03:49,f5b04b1389a31100090da23bf5f0e4e5,b056d34454cd6c00370f77cd1a50ee05, (MSCNS Floor: 02 Rm: 2064),30575bc454cd6c00370f77cd1a50ee5f,CID02N,,PMS9,N
success,RhondaAdmin,2014-03-24 21:04:05,9a220f1389a31100090da23bf5f0e4cd,0,RhondaAdmin,2014-03-24 21:04:05,fdb04b1389a31100090da23bf5f0e4e7,2556d70454cd6c00370f77cd1a50eeca, (MSCNS Floor: 01 Rm: 1827C),ac571bc454cd6c00370f77cd1a50eef8,NB01B,,PMS9,B
success,RhondaAdmin,2014-03-24 21:04:05,9a220f1389a31100090da23bf5f0e4da,0,RhondaAdmin,2014-03-24 21:04:05,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 01 Rm: 101E),ac571bc454cd6c00370f77cd1a50eef8,MS01A,,AME6,A
success,RhondaAdmin,2014-03-24 21:04:09,9b220f1389a31100090da23bf5f0e4e3,1,svc-midsrv,2014-06-07 09:00:44,86b04b1389a31100090da23bf5f0e4e8,87569b0454cd6c00370f77cd1a50eef4, (MSCNS Floor: 0G Rm: 0031),a8c9fe60406c0100a7c4289f845e4dd5,OS00A,,Badge,A
success,RhondaAdmin,2014-03-24 21:03:57,9c220f1389a31100090da23bf5f0e4b0,0,RhondaAdmin,2014-03-24 21:03:57,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 01 Rm: 1172),ac571bc454cd6c00370f77cd1a50eef8,FPE01C,,Badge,C
success,RhondaAdmin,2014-03-24 21:04:14,9c324f1389a31100090da23bf5f0e406,0,RhondaAdmin,2014-03-24 21:04:14,0eb04b1389a31100090da23bf5f0e4e9,82571b4454cd6c00370f77cd1a50eed2, (MSCNS Floor: 01 Rm: 1005),ac571bc454cd6c00370f77cd1a50eef8,SRF01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:49,9e120f1389a31100090da23bf5f0e491,0,RhondaAdmin,2014-03-24 21:03:49,f5b04b1389a31100090da23bf5f0e4e5,b056d34454cd6c00370f77cd1a50ee05, (MSCNS Floor: 02 Rm: 2239),30575bc454cd6c00370f77cd1a50ee5f,CID02S,,PMS9,S
success,RhondaAdmin,2014-03-24 21:04:05,9e220f1389a31100090da23bf5f0e4da,0,RhondaAdmin,2014-03-24 21:04:05,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 01 Rm: 100),ac571bc454cd6c00370f77cd1a50eef8,MS01B,,NO KEY,B
success,RhondaAdmin,2014-03-24 21:24:17,9ec64f5389a31100090da23bf5f0e4e1,1,svc-midsrv,2014-06-07 09:01:08,134ca36351e3110032e3236e4abe279c,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 02 Rm: 2S40o),30575bc454cd6c00370f77cd1a50ee5f,SLCHT02A,,ABDC,A
success,RhondaAdmin,2014-03-24 21:04:10,9f220f1389a31100090da23bf5f0e4e3,0,RhondaAdmin,2014-03-24 21:04:10,86b04b1389a31100090da23bf5f0e4e8,87569b0454cd6c00370f77cd1a50eef4, (MSCNS Floor: 01 Rm: 1122),ac571bc454cd6c00370f77cd1a50eef8,OS01A,,code lock,A
success,RhondaAdmin,2014-03-24 21:03:58,a0220f1389a31100090da23bf5f0e4b2,0,RhondaAdmin,2014-03-24 21:03:58,79b04b1389a31100090da23bf5f0e4e6,86571b4454cd6c00370f77cd1a50eedb, (MSCNS Floor: 03 Rm: 3010),59575bc454cd6c00370f77cd1a50eec9,FPMC03A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:58,a0220f1389a31100090da23bf5f0e4b3,0,RhondaAdmin,2014-03-24 21:03:58,79b04b1389a31100090da23bf5f0e4e6,86571b4454cd6c00370f77cd1a50eedb, (MSCNS Floor: 01 Rm: 1011),ac571bc454cd6c00370f77cd1a50eef8,FPMC01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:14,a0324f1389a31100090da23bf5f0e407,0,RhondaAdmin,2014-03-24 21:04:14,0ab04b1389a31100090da23bf5f0e4e9,e357d74454cd6c00370f77cd1a50ee32, (MSCNS Floor: 02 Rm: 2008),30575bc454cd6c00370f77cd1a50ee5f,SRFE02A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:15,a0324f1389a31100090da23bf5f0e408,0,RhondaAdmin,2014-03-24 21:04:15,ceb04b1389a31100090da23bf5f0e4e9,9157574454cd6c00370f77cd1a50eeb9, (MSCNS Floor: 01 Rm: 1010),ac571bc454cd6c00370f77cd1a50eef8,STZ01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:39,a2424f1389a31100090da23bf5f0e463,0,RhondaAdmin,2014-03-24 21:04:39,0eb04b1389a31100090da23bf5f0e4e8,24569f0454cd6c00370f77cd1a50ee63,H. Kahan office (MSCNS Floor: 10 Rm: 10101),cd57530854cd6c00370f77cd1a50ee20,PRB10B,,,B
success,RhondaAdmin,2014-03-24 21:03:55,a3120f1389a31100090da23bf5f0e4ab,1,svc-midsrv,2014-06-07 09:00:24,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 0B Rm: 7),7f57130854cd6c00370f77cd1a50ee1b,EAST00B,,RED,B
success,RhondaAdmin,2014-03-24 21:03:58,a4220f1389a31100090da23bf5f0e4b2,0,RhondaAdmin,2014-03-24 21:03:58,79b04b1389a31100090da23bf5f0e4e6,86571b4454cd6c00370f77cd1a50eedb, (MSCNS Floor: 04 Rm: 4010),25579bc454cd6c00370f77cd1a50ee23,FPMC04A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:31,a4424f1389a31100090da23bf5f0e446,53,svc-midsrv,2014-07-02 09:01:07,86b04b1389a31100090da23bf5f0e4ea,1557db4454cd6c00370f77cd1a50ee1a,new room built with no room number yet 3/24/14 (MSCNS Floor: 00 Rm: None),,WP00A,,CBCA1,00A
success,RhondaAdmin,2014-03-24 21:03:58,a8220f1389a31100090da23bf5f0e4b2,0,RhondaAdmin,2014-03-24 21:03:58,b9b04b1389a31100090da23bf5f0e4e6,e657df4454cd6c00370f77cd1a50ee0e,contact on-site manager Lucius Bennett 367-8225 to open TR (MSCNS Floor: 01 Rm: 1012),ac571bc454cd6c00370f77cd1a50eef8,FRONT01A,,staff,A
success,RhondaAdmin,2014-03-24 21:04:31,a8424f1389a31100090da23bf5f0e444,0,RhondaAdmin,2014-03-24 21:04:31,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 10 Rm: 10326),cd57530854cd6c00370f77cd1a50ee20,SLCH10A,,ABDC1,A
success,RhondaAdmin,2014-03-24 21:03:58,ac220f1389a31100090da23bf5f0e4b1,0,RhondaAdmin,2014-03-24 21:03:58,79b04b1389a31100090da23bf5f0e4e6,86571b4454cd6c00370f77cd1a50eedb,on-site card access (MSCNS Floor: 02 Rm: 20810),30575bc454cd6c00370f77cd1a50ee5f,FPMC02A,,badge,A
success,RhondaAdmin,2014-03-24 21:03:58,ac220f1389a31100090da23bf5f0e4b2,0,RhondaAdmin,2014-03-24 21:03:58,b9b04b1389a31100090da23bf5f0e4e6,e657df4454cd6c00370f77cd1a50ee0e, (MSCNS Floor: 01 Rm: 1063),ac571bc454cd6c00370f77cd1a50eef8,FRONT01B,,PMS9,B
success,RhondaAdmin,2014-03-24 21:04:15,ac324f1389a31100090da23bf5f0e407,0,RhondaAdmin,2014-03-24 21:04:15,ceb04b1389a31100090da23bf5f0e4e9,9157574454cd6c00370f77cd1a50eeb9, (MSCNS Floor: 00 Rm: B025),,STZ00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:00,b0220f1389a31100090da23bf5f0e4c2,0,RhondaAdmin,2014-03-24 21:04:00,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 04 Rm: 4016),25579bc454cd6c00370f77cd1a50ee23,BLVD04Y,,12EC,Y
success,RhondaAdmin,2014-03-24 21:04:16,b0324f1389a31100090da23bf5f0e40a,0,RhondaAdmin,2014-03-24 21:04:16,ceb04b1389a31100090da23bf5f0e4e9,9157574454cd6c00370f77cd1a50eeb9, (MSCNS Floor: 02 Rm: 2021),30575bc454cd6c00370f77cd1a50ee5f,STZ02A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:36,b1424f1389a31100090da23bf5f0e451,0,RhondaAdmin,2014-03-24 21:04:36,f9b04b1389a31100090da23bf5f0e4e6,e2575b4454cd6c00370f77cd1a50ee1d, (MSCNS Floor: 01 Rm: 1018),ac571bc454cd6c00370f77cd1a50eef8,GDCE01B,,combo,B
success,RhondaAdmin,2014-03-24 21:04:24,b2324f1389a31100090da23bf5f0e429,0,RhondaAdmin,2014-03-24 21:04:24,02b04b1389a31100090da23bf5f0e4ea,01571b4454cd6c00370f77cd1a50ee44, (MSCNS Floor: 03 Rm: SWT3A),59575bc454cd6c00370f77cd1a50eec9,SWT03A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:03:55,b3120f1389a31100090da23bf5f0e4ac,0,RhondaAdmin,2014-03-24 21:03:55,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 02 Rm: 2007),30575bc454cd6c00370f77cd1a50ee5f,EAST02A,,RED,A
success,RhondaAdmin,2014-03-24 21:03:56,b3120f1389a31100090da23bf5f0e4ad,0,RhondaAdmin,2014-03-24 21:03:56,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 03 Rm: 3228),59575bc454cd6c00370f77cd1a50eec9,EAST03C,,Badge,C
success,RhondaAdmin,2014-03-24 21:04:28,b3324f1389a31100090da23bf5f0e431,1,svc-midsrv,2014-06-07 09:01:10,b9b04b1389a31100090da23bf5f0e4e4,3a561b0454cd6c00370f77cd1a50ee6d, (MSCNS Floor: 01 Rm: 1004),ac571bc454cd6c00370f77cd1a50eef8,BIH01D,,CBCA,D
success,RhondaAdmin,2014-03-24 21:04:00,b4220f1389a31100090da23bf5f0e4c2,0,RhondaAdmin,2014-03-24 21:04:00,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 04 Rm: 4009),25579bc454cd6c00370f77cd1a50ee23,BLVD04Z,,12EC,Z
success,RhondaAdmin,2014-03-24 21:04:15,b4324f1389a31100090da23bf5f0e409,1,svc-midsrv,2014-06-07 09:00:52,f1b04b1389a31100090da23bf5f0e4e5,3e56174454cd6c00370f77cd1a50ee59,badge access (MSCNS Floor: 0G Rm: B001),a8c9fe60406c0100a7c4289f845e4dd5,CAM00A,,Badge,A
success,RhondaAdmin,2014-03-24 21:04:37,b5424f1389a31100090da23bf5f0e451,0,RhondaAdmin,2014-03-24 21:04:37,f9b04b1389a31100090da23bf5f0e4e6,e2575b4454cd6c00370f77cd1a50ee1d, (MSCNS Floor: 01 Rm: 1018),ac571bc454cd6c00370f77cd1a50eef8,GDCE01C,,combo,C
success,RhondaAdmin,2014-03-24 21:04:24,b6324f1389a31100090da23bf5f0e428,1,svc-midsrv,2014-06-07 09:01:05,fdb04b1389a31100090da23bf5f0e4e7,2556d70454cd6c00370f77cd1a50eeca, (MSCNS Floor: 0B Rm: 3),7f57130854cd6c00370f77cd1a50ee1b,NB00A,,PSM9,A
success,RhondaAdmin,2014-03-24 21:04:24,b6324f1389a31100090da23bf5f0e429,0,RhondaAdmin,2014-03-24 21:04:24,02b04b1389a31100090da23bf5f0e4ea,01571b4454cd6c00370f77cd1a50ee44, (MSCNS Floor: 05 Rm: SWT5A),b1579bc454cd6c00370f77cd1a50ee4e,SWT05A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:03:55,b7120f1389a31100090da23bf5f0e4ab,0,RhondaAdmin,2014-03-24 21:03:55,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 01 Rm: 1010),ac571bc454cd6c00370f77cd1a50eef8,EAST01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:55,b7120f1389a31100090da23bf5f0e4ac,0,RhondaAdmin,2014-03-24 21:03:55,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 02 Rm: 2010),30575bc454cd6c00370f77cd1a50ee5f,EAST02B,,RED,B
success,RhondaAdmin,2014-03-24 21:03:59,b8220f1389a31100090da23bf5f0e4b4,1,svc-midsrv,2014-06-07 09:00:30,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 0B Rm: B016),7f57130854cd6c00370f77cd1a50ee1b,BLVD00Y,,PMS9,Y
success,RhondaAdmin,2014-03-24 21:03:59,b8220f1389a31100090da23bf5f0e4c1,0,RhondaAdmin,2014-03-24 21:03:59,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 04 Rm: 4011),25579bc454cd6c00370f77cd1a50ee23,BLVD04X,,12EC,X
success,RhondaAdmin,2014-03-24 21:04:00,b8220f1389a31100090da23bf5f0e4c2,0,RhondaAdmin,2014-03-24 21:04:00,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 05 Rm: 5013),b1579bc454cd6c00370f77cd1a50ee4e,BLVD05W,,PMS9,W
success,RhondaAdmin,2014-03-24 21:04:15,b8324f1389a31100090da23bf5f0e409,0,RhondaAdmin,2014-03-24 21:04:15,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 01 Rm: T),ac571bc454cd6c00370f77cd1a50eef8,SLCH01T,,ABDC,T
success,RhondaAdmin,2014-03-24 21:04:32,b8424f1389a31100090da23bf5f0e446,0,RhondaAdmin,2014-03-24 21:04:32,86b04b1389a31100090da23bf5f0e4ea,1557db4454cd6c00370f77cd1a50ee1a,RJ-02-034 (MSCNS Floor: 02 Rm: 2-034),30575bc454cd6c00370f77cd1a50ee5f,WP02A,,CBCA,A
success,RhondaAdmin,2014-03-24 21:04:37,b9424f1389a31100090da23bf5f0e451,0,RhondaAdmin,2014-03-24 21:04:37,f9b04b1389a31100090da23bf5f0e4e6,e2575b4454cd6c00370f77cd1a50ee1d, (MSCNS Floor: 01 Rm: 1018),ac571bc454cd6c00370f77cd1a50eef8,GDCE01D,,combo,D
success,RhondaAdmin,2014-03-24 21:24:32,b9d68f5389a31100090da23bf5f0e491,1,svc-midsrv,2014-06-07 09:00:50,134ca36351e3110032e3236e4abe279c,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 07 Rm: 7E23),e8575fc454cd6c00370f77cd1a50ee15,SLCHT07A,,ABDC,A
success,RhondaAdmin,2014-03-24 21:04:24,ba324f1389a31100090da23bf5f0e428,0,RhondaAdmin,2014-03-24 21:04:24,b9b04b1389a31100090da23bf5f0e4e4,3a561b0454cd6c00370f77cd1a50ee6d, (MSCNS Floor: 01 Rm: 1013),ac571bc454cd6c00370f77cd1a50eef8,BIH01C,,PMS9,C
success,RhondaAdmin,2014-03-24 21:03:55,bb120f1389a31100090da23bf5f0e4ab,0,RhondaAdmin,2014-03-24 21:03:55,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 01 Rm: 1153c),ac571bc454cd6c00370f77cd1a50eef8,EAST01B,,LC25,B
success,RhondaAdmin,2014-03-24 21:03:55,bb120f1389a31100090da23bf5f0e4ac,0,RhondaAdmin,2014-03-24 21:03:55,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 03 Rm: 3010),59575bc454cd6c00370f77cd1a50eec9,EAST03A,,RED,A
success,RhondaAdmin,2014-03-24 21:24:24,bbc68f5389a31100090da23bf5f0e433,1,svc-midsrv,2014-06-07 09:00:55,085ca36351e3110032e3236e4abe27a3,ad7b6fb289fb5100090da23bf5f0e4ea, (MSCNS Floor: 03 Rm: 329),59575bc454cd6c00370f77cd1a50eec9,WCFB03A,,WCO MED,A
success,RhondaAdmin,2014-03-24 21:03:59,bc220f1389a31100090da23bf5f0e4c1,0,RhondaAdmin,2014-03-24 21:03:59,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 04 Rm: 4013),25579bc454cd6c00370f77cd1a50ee23,BLVD04W,,12EC,W
